Title,Rent,Address,URL
"Large closets, Huge floor plans, Night patrol",$1040,Stockbridge,https://atlanta.craigslist.org/wat/apa/d/atlanta-large-closets-huge-floor-plans/7095839296.html
"Access gate, Community web site, Playground",$1040,Stockbridge,https://atlanta.craigslist.org/wat/apa/d/forest-park-access-gate-community-web/7099188743.html
WE ARE TAKING ALL SAFETY PRECAUTIONS BY ALLOWING YOU TO SELF TOUR!,$1040,Austell,https://atlanta.craigslist.org/atl/apa/d/decatur-we-are-taking-all-safety/7099235285.html
The Flats @ 1885,$1350,Atlanta,https://atlanta.craigslist.org/atl/apa/d/morrow-the-flats-1885/7099241892.html
Come Check Us Out Here At Hidden Valley Apartments,$1350,Lithonia,https://atlanta.craigslist.org/wat/apa/d/decatur-come-check-us-out-here-at/7099230644.html
Call today for an amazing deal on our one and two bedrooms!!,$1104,Alpharetta,https://atlanta.craigslist.org/nat/apa/d/lawrenceville-call-today-for-an-amazing/7099239781.html
"Individual Garages, Pet Park, Gated Community",$1104,"2200 Parklake Drive NE Atlanta, GA",https://atlanta.craigslist.org/wat/apa/d/stockbridge-individual-garages-pet-park/7091651785.html
"Large Pool, Pet Park, Hard Surface Floors",$1262,Decatur,https://atlanta.craigslist.org/wat/apa/d/stockbridge-large-pool-pet-park-hard/7099227993.html
"Private Balcony and Patio, Private Off-Leash Dog Park, Private Sunroom",$1262,Lake City,https://atlanta.craigslist.org/sat/apa/d/rex-private-balcony-and-patio-private/7096960038.html
Luxurious 3 Bedrooms Available!,$1600,riverdale,https://atlanta.craigslist.org/atl/apa/d/austell-luxurious-3-bedrooms-available/7099221687.html
"Juliet Balconies, High-Speed Internet Access & Cable Ready, Dog Park",$1600,riverdale,https://atlanta.craigslist.org/wat/apa/d/atlanta-juliet-balconies-high-speed/7096890215.html
"Comfort and Convenience, Window Coverings, Extra Storage",$1385,riverdale,https://atlanta.craigslist.org/eat/apa/d/redan-comfort-and-convenience-window/7099205987.html
Savers Rejoice! Amazing Deal on 3 BRs. $1430 rate! Call now,$1385,MCDONOUGH,https://atlanta.craigslist.org/nat/apa/d/alpharetta-savers-rejoice-amazing-deal/7099214978.html
"Heat, TV Lounge, Garage",$804,riverdale,https://atlanta.craigslist.org/wat/apa/d/atlanta-heat-tv-lounge-garage/7096267008.html
"Excellent school district, Group exercise, Pets allowed",$804,Decatur,https://atlanta.craigslist.org/wat/apa/d/atlanta-excellent-school-district-group/7098199561.html
Available Now! 3 Bedroom Apartments at Modera Buckhead,$1340,Duluth,https://atlanta.craigslist.org/atl/apa/d/atlanta-available-now-3-bedroom/7099192705.html
LEASE IT BEFORE IT'S GONE!!,$1340,riverdale,https://atlanta.craigslist.org/atl/apa/d/atlanta-lease-it-before-its-gone/7099192043.html
$500.00 Off of APRIL!!! 3681 Pavilion Pointe,$1054,"Atlanta, GA",https://atlanta.craigslist.org/eat/apa/d/decatur-off-of-april-3681-pavilion/7099169543.html
The Flats @ 1885,$1054,MCDONOUGH,https://atlanta.craigslist.org/atl/apa/d/morrow-the-flats-1885/7099184916.html
"Wheelchair Accessible, Vaulted Ceiling, Freeway Access",$1065,MCDONOUGH,https://atlanta.craigslist.org/wat/apa/d/atlanta-wheelchair-accessible-vaulted/7098182429.html
Renew Braelinn - Spacious Units Available Now for Move In,$1065,WOOD CREEK,https://atlanta.craigslist.org/sat/apa/d/peachtree-city-renew-braelinn-spacious/7090739951.html
WELCOME TO YOUR NEW HOME,$1151,"4045 George Busbee Parkway, Kennesaw, Georgia",https://atlanta.craigslist.org/sat/apa/d/riverdale-welcome-to-your-new-home/7082072443.html
Move In Immediately,$1151,Doraville,https://atlanta.craigslist.org/sat/apa/d/riverdale-move-in-immediately/7084026962.html
A VERY SPACIOUS 3 BEDROOM 2 BATH,$1050,Atlanta,https://atlanta.craigslist.org/sat/apa/d/riverdale-very-spacious-3-bedroom-2-bath/7082076136.html
GET INTO SPRING WITH A NEW HOME!,$1730,Douglasville,https://atlanta.craigslist.org/sat/apa/d/mcdonough-get-into-spring-with-new-home/7099162100.html
We Are Atlanta's Elite Apartment Complex! Visit Brooks Crossing Today!,$1730,NORCROSS,https://atlanta.craigslist.org/sat/apa/d/riverdale-we-are-atlantas-elite/7082080662.html
CHARMING 3 BEDROOM 2 BATH HOME WITH LAKE VIEW IN DECATUR,$1321,DECATUR,https://atlanta.craigslist.org/atl/apa/d/atlanta-charming-3-bedroom-2-bath-home/7099159635.html
"Spacious Floorplans, Dishwasher, Online Payments Available",$1321,"100 Peyton Place SW Atlanta, GA",https://atlanta.craigslist.org/eat/apa/d/marietta-spacious-floorplans-dishwasher/7099159376.html
"Washer and Dryer Included, Online Maintenance Requests, Swimming Pool",$1281,"3384 Mt Zion Road Stockbridge, GA",https://atlanta.craigslist.org/wat/apa/d/duluth-washer-and-dryer-included-online/7099158315.html
A VERY SPACIOUS 3 BEDROOM 2 BATH,$1281,"100 Peyton Place SW Atlanta, GA",https://atlanta.craigslist.org/sat/apa/d/riverdale-very-spacious-3-bedroom-2-bath/7082075519.html
"Memorial Dr SE, For Rent to Own",$1405,"Norcross, GA",https://atlanta.craigslist.org/atl/apa/d/atlanta-memorial-dr-se-for-rent-to-own/7082061424.html
IT'S A GREAT DAY!,$1405,"1500 Harbor Landing Roswell, GA",https://atlanta.craigslist.org/sat/apa/d/mcdonough-its-great-day/7099153451.html
SPACIOUS ONE BEDROOM PRIVATE PATIO,$931,PEACHTREE CTY,https://atlanta.craigslist.org/sat/apa/d/mcdonough-spacious-one-bedroom-private/7099153352.html
Extra exterior storage space in ea. apt,$931,Lawrenceville,https://atlanta.craigslist.org/nat/apa/d/roswell-extra-exterior-storage-space-in/7099135816.html
"Air Conditioner, Wheelchair Accessible, Private Balcony",$1644,Sandy Springs,https://atlanta.craigslist.org/atl/apa/d/atlanta-air-conditioner-wheelchair/7099143903.html
"Business Center with Free Wifi, 9-ft Vaulted Ceilings, Extra Storage",$1644,"1500 Harbor Landing Roswell, GA",https://atlanta.craigslist.org/sat/apa/d/stockbridge-business-center-with-free/7099142272.html
"Hardwood Floor, Air Conditioner, Elevator",$1462,"645 Dekalb Industrial Way Decatur, GA",https://atlanta.craigslist.org/atl/apa/d/atlanta-hardwood-floor-air-conditioner/7099141645.html
"Private Balcony or Patio, Online Resident Portal, Cozy Fireplace",$1462,Lake City,https://atlanta.craigslist.org/sat/apa/d/stockbridge-private-balcony-or-patio/7099137022.html
Proper Design. Smartly Priced. Ready for Move-In! - (#8306),$1430,Kennesaw,https://atlanta.craigslist.org/nat/apa/d/acworth-proper-design-smartly-priced/7099100663.html
Renew Braelinn - Spacious Units Available Now!,$1705,Cartersville,https://atlanta.craigslist.org/sat/apa/d/peachtree-city-renew-braelinn-spacious/7099122778.html
Regal Vista Apartments esta afreciendo $399.00 de mudanza,$1705,Austell,https://atlanta.craigslist.org/atl/apa/d/atlanta-regal-vista-apartments-esta/7099122299.html
"Choose the Enclave At Riverdale Apartments. 1,2, & 3 BEDROOMS",$1405,Covington,https://atlanta.craigslist.org/sat/apa/d/red-oak-choose-the-enclave-at-riverdale/7082215360.html
"Exterior Storage Space, Elegant Crown Molding, Gated Community Access",$1405,Atlanta,https://atlanta.craigslist.org/sat/apa/d/atlanta-exterior-storage-space-elegant/7093836926.html
Welcome to the Sweet Life!,$3485,3026 Landington Way Duluth GA,https://atlanta.craigslist.org/atl/apa/d/atlanta-welcome-to-the-sweet-life/7099117783.html
"Contemporary Comfort, Custom Cabinetry, Lake Views",$3485,"riverdale,Ga. Air port area",https://atlanta.craigslist.org/wat/apa/d/douglasville-contemporary-comfort/7099117712.html
👉 ESTAS APURADO?? SE VENCIO DONDE VIVES?? LLAMAME!! MUDATE AQUI!👈,$1814,Alpharetta Redan Decatur,https://atlanta.craigslist.org/atl/apa/d/norcross-estas-apurado-se-vencio-donde/7083408282.html
NEW WASHER & DRYER'S IN ALL OF OUR UNITS!,$1814,Duluth,https://atlanta.craigslist.org/atl/apa/d/decatur-new-washer-dryers-in-all-of-our/7099115806.html
SPACIOUS 2BED/2BATH APARTMENT HOME!!,$1335,McDonough Sunny Side Turin,https://atlanta.craigslist.org/atl/apa/d/atlanta-spacious-2bed-2bath-apartment/7099115284.html
Last one ready for ASAP move in!! Don't miss out!,$1335,"DUNWOODY, SANDY SPRINGS, PERIMETER, ROSWELL, ATLANTA",https://atlanta.craigslist.org/sat/apa/d/stockbridge-last-one-ready-for-asap/7099114887.html
3 BEDROOM 2 BATH!! WAIVED APP & ADMIN!!,$1151,Atlanta,https://atlanta.craigslist.org/atl/apa/d/atlanta-3-bedroom-2-bath-waived-app/7099113658.html
One Month's FREE rent! call today! $99. Look & Lease today!,$1151,Lithonia GA,https://atlanta.craigslist.org/nat/apa/d/peachtree-corners-one-months-free-rent/7099112168.html
Lake Life is the best life,$1835,Atlanta,https://atlanta.craigslist.org/atl/apa/d/roswell-lake-life-is-the-best-life/7099104516.html
Make yourself at home at Renew Braelinn,$1835,Brookhaven,https://atlanta.craigslist.org/sat/apa/d/peachtree-city-make-yourself-at-home-at/7094433343.html
"Community Fire Pit, Stylish Features, Leasing Now",$1154,Atlanta,https://atlanta.craigslist.org/nat/apa/d/lawrenceville-community-fire-pit/7099107481.html
UNIQUE THREE BEDROOM TOWNHOME LOFT!!,$1154,Chamblee Tucker,https://atlanta.craigslist.org/nat/apa/d/unique-three-bedroom-townhome-loft/7099105736.html
Modern Lake life apartment - Apartment #603,$1255,"100 Akers Ridge Drive Atlanta, GA",https://atlanta.craigslist.org/atl/apa/d/roswell-modern-lake-life-apartment/7099102936.html
"Storage, Sundeck, Heat",$1255,Stockbridge,https://atlanta.craigslist.org/atl/apa/d/atlanta-storage-sundeck-heat/7093837156.html
Move In Specials!! Three-Bedroom Floor Plan!! $500 Gift Card!!,$1148,Norcross,https://atlanta.craigslist.org/atl/apa/d/scottdale-move-in-specials-three/7099102116.html
The Flats @ 1885,$1148,"2200 Parklake Drive NE Atlanta, GA",https://atlanta.craigslist.org/atl/apa/d/morrow-the-flats-1885/7099101054.html
Beautifully Renovated Three Bedroom,$1196,Jonesboro,https://atlanta.craigslist.org/nat/apa/d/kennesaw-beautifully-renovated-three/7099098781.html
"Wheelchair Accessible, Now Available, Contemporary Design",$1196,"100 Woods Walk Villa Rica, GA",https://atlanta.craigslist.org/nat/apa/d/cassville-wheelchair-accessible-now/7099098344.html
Spacious Apartment Homes,$1200,North Point Mall,https://atlanta.craigslist.org/sat/apa/d/atlanta-spacious-apartment-homes/7097921229.html
"Private Balcony, TV Lounge, Washer/Dryer",$1200,Conyers,https://atlanta.craigslist.org/atl/apa/d/atlanta-private-balcony-tv-lounge/7099094605.html
Let us assist you with finding the perfect apartment home!,$1239,Atlanta,https://atlanta.craigslist.org/sat/apa/d/atlanta-let-us-assist-you-with-finding/7099092928.html
Available Now! Spacious Three Bedrooms,$1239,Lithonia,https://atlanta.craigslist.org/atl/apa/d/austell-available-now-spacious-three/7099091633.html
"Private Balcony, Controlled Access, Disability Access",$1495,Lake City,https://atlanta.craigslist.org/wat/apa/d/atlanta-private-balcony-controlled/7099085384.html
"Hardwood floors, Views, Huge floor plans",$1495,Norcross,https://atlanta.craigslist.org/wat/apa/d/atlanta-hardwood-floors-views-huge/7090981580.html
three bedroom two bath home for rent,$1524,Norcross,https://atlanta.craigslist.org/eat/apa/d/conyers-three-bedroom-two-bath-home-for/7095057744.html
"New Fitness Center with Yoga Studio, Swimming Pool , Dog park",$1524,"Canton, GA",https://atlanta.craigslist.org/wat/apa/d/atlanta-new-fitness-center-with-yoga/7094736963.html
Take living to new heights in this gorgeous home,$1410,Jonesboro,https://atlanta.craigslist.org/atl/apa/d/duluth-take-living-to-new-heights-in/7099048221.html
"On-site maintenance, Air conditioner, Carpeting",$1410,"",https://atlanta.craigslist.org/eat/apa/d/atlanta-on-site-maintenance-air/7083005275.html
"Resort-Style Swimming Pool w/ WiFi, Private Patios/Balconies, Dog Park",$1239,"",https://atlanta.craigslist.org/wat/apa/d/atlanta-resort-style-swimming-pool-wifi/7083486745.html
house 3 bed 2 bath,$1239,"",https://atlanta.craigslist.org/sat/apa/d/riverdale-house-3-bed-2-bath/7099036231.html
Quiet location 3 bedroom 2 bath Johns Creek Snellville  paint,$975,"",https://atlanta.craigslist.org/eat/apa/d/porterdale-quiet-location-3-bedroom-2/7099015767.html
"Stainless Steel Appliance Package, Spin Room, Online Rent Pay",$975,"",https://atlanta.craigslist.org/wat/apa/d/duluth-stainless-steel-appliance/7082143838.html
Newly renovated 3 bedroom 2 bath McDonough Conley marvelous whole hous,$1200,"",https://atlanta.craigslist.org/sat/apa/d/smyrna-newly-renovated-3-bedroom-2-bath/7099001228.html
"► Apartments In the heart of DUNWOODY, Elevator, Vaulted Ceilings",$1200,"",https://atlanta.craigslist.org/nat/apa/d/atlanta-apartments-in-the-heart-of/7096034095.html
"Brand New Fitness Center with Yoga Studio, Dog Park, Juliet Balconies",$1200,"",https://atlanta.craigslist.org/wat/apa/d/atlanta-brand-new-fitness-center-with/7097820801.html
Gorgeous 3BR/2BA Lithonia Rental/Sec 8 OK,$1200,"",https://atlanta.craigslist.org/eat/apa/d/lithonia-gorgeous-3br-2ba-lithonia/7098992105.html
Spacious three bedroom in Atlanta available now!,$1525,"",https://atlanta.craigslist.org/atl/apa/d/atlanta-spacious-three-bedroom-in/7083954582.html
Three bedroom in Brookhaven available now!,$1525,"",https://atlanta.craigslist.org/atl/apa/d/atlanta-three-bedroom-in-brookhaven/7083978480.html
"Additional Storage, Elevator, Alarm System",$2020,"",https://atlanta.craigslist.org/wat/apa/d/atlanta-additional-storage-elevator/7097934203.html
"Picnic Area with Grill, Dog Park, Juliet Balconies",$2020,"",https://atlanta.craigslist.org/wat/apa/d/atlanta-picnic-area-with-grill-dog-park/7097874977.html
"Patio or Balcony, Schedule a Tour, Clubhouse",$1700,"",https://atlanta.craigslist.org/wat/apa/d/atlanta-patio-or-balcony-schedule-tour/7098910935.html
"Valet Trash Service, Playground, Large Closets",$1700,"",https://atlanta.craigslist.org/wat/apa/d/smyrna-valet-trash-service-playground/7095981087.html
VIRTUAL TOUR WAITING FOR YOU!!!,$1940,"",https://atlanta.craigslist.org/atl/apa/d/atlanta-virtual-tour-waiting-for-you/7098904143.html
Massive Space! Great floor Plan! Upgraded Appliances! Specials,$1940,"",https://atlanta.craigslist.org/wat/apa/d/rex-massive-space-great-floor-plan/7097798363.html
"Picnic Areas, Call for Details, Schedule a Tour",$1700,"",https://atlanta.craigslist.org/nat/apa/d/norcross-picnic-areas-call-for-details/7098895156.html
MASSIVE THREE BEDROOM!! COMING AVAILABLE!! LEASE IT BEFORE IT'S GONE!!,$1700,"",https://atlanta.craigslist.org/atl/apa/d/atlanta-massive-three-bedroom-coming/7098889997.html
Second Chances at Pinewood Manor,$1783,"",https://atlanta.craigslist.org/sat/apa/d/riverdale-second-chances-at-pinewood/7098889390.html
DON'T PANIC! Our Amazing 3 bedroom Is Still Available*Move In TODAY!,$1783,"",https://atlanta.craigslist.org/wat/apa/d/villa-rica-dont-panic-our-amazing-3/7098886686.html
Lovely Three Bedroom Apartments Available! Apply Today!,$1104,"",https://atlanta.craigslist.org/eat/apa/d/porterdale-lovely-three-bedroom/7098878868.html
"Online Resident Portal, Private Sunroom, Full Size Washer and Dryer",$1104,"",https://atlanta.craigslist.org/sat/apa/d/rex-online-resident-portal-private/7097880231.html
"Detached garages, Washer & Dryer Connections, Newly Renovated Units",$1381,"",https://atlanta.craigslist.org/sat/apa/d/rex-detached-garages-washer-dryer/7098875053.html
Beautiful upgrades! Fully renovated 1275 sq ft 3 bed / 2 bath!,$1381,"",https://atlanta.craigslist.org/nat/apa/d/roswell-beautiful-upgrades-fully/7098874525.html
Three Bed Two Bath with Vaulted Ceilings!,$1392,"",https://atlanta.craigslist.org/eat/apa/d/conyers-three-bed-two-bath-with-vaulted/7098871226.html
"Playground, Pool, Air Conditioner",$1392,"",https://atlanta.craigslist.org/wat/apa/d/smyrna-playground-pool-air-conditioner/7098867386.html
"Picnic Area with Grill, Juliet Balconies, Dog Park",$1452,"",https://atlanta.craigslist.org/wat/apa/d/atlanta-picnic-area-with-grill-juliet/7098866615.html
3X2 ♥ Love your new home ♥ Harvard Place Apartments,$1452,"",https://atlanta.craigslist.org/eat/apa/d/redan-3x2-love-your-new-home-harvard/7082051214.html
The Flats @ 1885,$2500,"",https://atlanta.craigslist.org/atl/apa/d/morrow-the-flats-1885/7098862726.html
KRC Hilltops March Specials!,$2500,"",https://atlanta.craigslist.org/eat/apa/d/norcross-krc-hilltops-march-specials/7091408758.html
KRC Hilltops March Specials! 3x2 Apartments,$1379,"",https://atlanta.craigslist.org/eat/apa/d/norcross-krc-hilltops-march-specials/7091384946.html
Don’t Miss Out On This 3 Bedroom Apartment At Lancaster Ridge!,$1379,"",https://atlanta.craigslist.org/nat/apa/d/canton-dont-miss-out-on-this-3-bedroom/7098851543.html
Blossom at Anthos at Pinewood Manor,$1336,"",https://atlanta.craigslist.org/sat/apa/d/riverdale-blossom-at-anthos-at-pinewood/7098849413.html
"Short Term Leases Available, Extra Storage, Private Balcony or Patio",$1336,"",https://atlanta.craigslist.org/sat/apa/d/mcdonough-short-term-leases-available/7098845143.html
"Rare Find, Spacious Three Bedroom!",$2860,"4420 Peachtree Road NE Brookhaven, GA",https://atlanta.craigslist.org/atl/apa/d/atlanta-rare-find-spacious-three-bedroom/7098843382.html
"Come Visit Today, Executive Business Center, Ceiling Fans",$2860,Fairburn,https://atlanta.craigslist.org/atl/apa/d/union-city-come-visit-today-executive/7098841497.html
The Park at Greenbriar,$1280,"3000 Continental Colony Pkwy Atlanta, GA",https://atlanta.craigslist.org/atl/apa/d/atlanta-the-park-at-greenbriar/7098783564.html
The Park at Greenbriar,$1280,"3000 Continental Colony Pkwy Atlanta, GA",https://atlanta.craigslist.org/atl/apa/d/atlanta-the-park-at-greenbriar/7098781427.html
"Walk-in closets MB, Gated Access, Carpet",$870,Marietta,https://atlanta.craigslist.org/wat/apa/d/redan-walk-in-closets-mb-gated-access/7082652736.html
lovely spacious place you can call home,$870,Lake City,https://atlanta.craigslist.org/atl/apa/d/marietta-lovely-spacious-place-you-can/7098805989.html
The Flats @ 1885,$870,"3000 Continental Colony Pkwy Atlanta, GA",https://atlanta.craigslist.org/atl/apa/d/morrow-the-flats-1885/7098839183.html
"Package Receiving, Short Term Lease, Tennis Courts",$870,Atlanta,https://atlanta.craigslist.org/wat/apa/d/smyrna-package-receiving-short-term/7094730682.html
